"","gene1","gene2","weight"
"508","LRP6","ATF5","0.888665434576328"
"509","MAP4K4","MAP3K1","0.875652040066614"
"510","MAP4K4","POU2F1","0.950520003661907"
"511","TRIP13","LASP1","0.450744992416678"
"512","TRIP13","PBLD","-0.484122588351641"
"513","TRIP13","PLSCR4","0.303816951768178"
"514","TRIP13","PLAC8","-0.252125101644502"
"515","TRIP13","C11orf54","-0.086783617707524"
"516","TRIP13","NIF3L1","0.897324762524918"
"517","TCF3","CD4","-0.509551150136883"
"518","TCF3","SPP2","0.668133095513613"
"519","TCF3","NSF","0.120703252444456"
"520","TCF3","PHACTR3","-0.240829263712527"
"521","TCF3","PITPNM3","0.556182629568076"
"522","TCF3","NUP93","0.382300646760939"
"523","TCF3","ACD","0.423749384562637"
"524","TCF3","UBE2I","0.116908897874024"
"525","TCF3","SLC5A5","0.252774501789636"
"526","TCF3","ISYNA1","0.767547610551253"
"527","TCF3","NUDT1","0.396809034104274"
"528","TCF3","PRPF19","0.971374857592444"
"529","TCF3","IK","0.616594639037389"
"530","TCF3","FOXP1","0.574480084041588"
"531","TCF3","ANGPTL1","-0.142970204696598"
"532","TCF3","SCAMP3","0.465472578635923"
"533","TCF3","STAG1","0.643736167987546"
"534","TCF3","TCF21","0.0197112455652714"
"535","TCF3","TMPO","0.491435458719485"
"536","TCF3","DYRK2","0.58788597314903"
"537","TCF3","ANGPTL6","-0.802138661667523"
"538","TCF3","ACLY","0.555490026893884"
"539","TCF3","FBXO44","-0.677012110587944"
"540","TCF3","TMEM106C","0.750528045561918"
"541","TCF3","RAPGEF5","0.0460892159299022"
"542","TCF3","DDX56","0.529975843265704"
"543","TCF3","SLCO2B1","-0.866173646234278"
"544","TCF3","YARS2","0.515942666582547"
"545","TCF3","GIT2","0.198315697338173"
"546","TCF3","N4BP2L1","0.663566448540189"
"547","TCF3","GFOD2","-0.793800274695668"
"548","TCF3","RBMS3","-0.253374502089774"
"549","TCF3","IQSEC1","0.928903251280851"
"550","TCF3","SKP2","0.813902005082606"
"551","TCF3","ZMAT2","0.132657968220517"
"552","TCF3","ADAMTS5","0.0146228475559283"
"553","TCF3","ADAMTSL3","-0.130226486976824"
"554","TCF3","TOMM40L","0.635798187631832"
"555","TCF3","PSMB4","0.28958414831652"
"556","TCF3","KALRN","-0.409527459798077"
"557","TCF3","RUSC1","0.94697750148161"
"558","TCF3","UBQLN4","0.888560837281911"
"559","TCF3","PYGO2","0.932591325095198"
"560","TCF3","ANKZF1","0.979638525768787"
"561","TCF3","SVEP1","-0.339514795262367"
"562","TCF3","DPCD","0.553021613570059"
"563","TCF3","PPFIBP2","0.42087707914321"
"564","TCF3","NPNT","-0.0050293653036226"
"565","TCF3","LRRC8D","0.704419549206961"
"566","TCF3","EXO1","0.919751747813707"
"567","TCF3","ZG16","-0.551958480765784"
"568","TCF3","ARL6IP6","0.820737571013228"
"569","TCF3","EXOC3L1","-0.298057256599114"
"570","TCF3","FAM83H","-0.40687452391316"
"571","TCF3","COLEC10","-0.320552081026188"
"572","TCF3","TNFAIP2","0.17161400525239"
"573","TCF3","NDUFA4L2","0.828476985888583"
"574","TCF3","NTF3","-0.0705160313142672"
"575","TCF3","POLR1D","0.80284800412111"
"576","TCF3","STK39","0.927948857992839"
"577","TCF3","CALM1","-0.41828118389702"
"578","TCF3","CLIC1","0.836246004701607"
"579","TCF3","GAS5","0.874812066239364"
"580","TCF3","ADSL","0.763838789822307"
"581","TCF3","MLLT6","0.73378583378522"
"582","HLTF","HERC2","0.540945062662892"
"584","MCM2","MCM6","0.900165772967548"
"585","MCM2","MCM5","0.859523086224895"
"586","MCM2","MCM4","0.605224564884641"
"587","MCM2","MCM3","0.794356531418266"
"588","MCM2","KAT7","0.55303243166419"
"589","MCM2","SNF8","-0.335862445686817"
"590","MCM2","RPS4X","0.832089872123883"
"591","SMARCE1","BAZ1B","0.480571570295502"
"592","SMARCE1","NCOA2","-0.188183335871522"
"593","SMARCE1","ARID2","0.542461143799695"
"594","TSG101","SCAMP3","0.740208765725316"
"595","TSG101","TTF2","0.411953791878695"
"596","TSG101","CEP55","0.452639672798448"
"597","TSG101","SNF8","0.665835932558687"
"598","TSG101","PPFIBP2","0.0341046277715234"
"599","TSG101","VPS37C","0.516088808026402"
"600","ACAT1","NFYA","-0.701204261408925"
