"","ENSEMBL","SYMBOL","ENTREZID"
"51118","ENSG00000270981","LOC100420048","100420048"
"51125","ENSG00000270990","EIF2AP3","100874395"
"51128","ENSG00000270994","LOC100420254","100420254"
"51134","ENSG00000271003","LOC100421548","100421548"
"51135","ENSG00000271005","CTHRC1P1","106480299"
"51143","ENSG00000271021","LOC105373314","105373314"
"51145","ENSG00000271024","HSPE1P19","106481675"
"51147","ENSG00000271026","KATNBL1P1","100420919"
"51152","ENSG00000271034","RNPC3P1","654340"
"51154","ENSG00000271036","CLPTM1LP1","106480241"
"51159","ENSG00000271044","HMGB1P43","100420041"
"51160","ENSG00000271045","NDUFB9P1","106050037"
"51166","ENSG00000271053","HAVCR1P2","100421002"
"51172","ENSG00000271070","GMCL1P2","100420975"
"51175","ENSG00000271074","LOC100420775","100420775"
"51179","ENSG00000271079","CTAGE15","441294"
"51180","ENSG00000271081","HIKESHIP3","117751737"
"51181","ENSG00000271086","NAMA","100996569"
"51183","ENSG00000271092","TLCD4-RWDD3","100527978"
"51186","ENSG00000271095","BNIP3P28","106481966"
"51187","ENSG00000271096","SUMO2P14","106480264"
"51188","ENSG00000271097","DBF4P3","112272612"
"51189","ENSG00000271098","IMMP1LP3","106481715"
"51194","ENSG00000271108","KATNBL1P5","100420841"
"51196","ENSG00000271111","LOC100420211","100420211"
"51197","ENSG00000271113","LOC100101127","100101127"
"51200","ENSG00000271117","MARK2P7","100421531"
"51204","ENSG00000271122","HERPUD2-AS1","101930085"
"51209","ENSG00000271130","IGHV3OR16-8","388255"
"51210","ENSG00000271131","PPIAP75","111082968"
"51211","ENSG00000271133","ITGB8-AS1","101927811"
"51216","ENSG00000271140","PRR20FP","106480416"
"51218","ENSG00000271142","YWHAQP7","100422674"
"51219","ENSG00000271143","LOC101928952","101928952"
"51226","ENSG00000271153","RPL23AP88","100289034"
"51231","ENSG00000271158","WDR4P1","100130607"
"51233","ENSG00000271161","BOLA2P2","106480322"
"51234","ENSG00000271162","LOC100418956","100418956"
"51237","ENSG00000271166","LOC100420790","100420790"
"51239","ENSG00000271171","LOC105372377","105372377"
"51250","ENSG00000271184","LOC100419701","100419701"
"51255","ENSG00000271194","RNF138P2","100419777"
"51265","ENSG00000271207","MTCO1P22","107075165"
"51267","ENSG00000271209","BRDTP1","643486"
"51276","ENSG00000271225","BNIP3P4","100289028"
"51277","ENSG00000271227","SREK1IP1P2","115838655"
"51280","ENSG00000271231","KRT18P9","442205"
"51284","ENSG00000271236","SUMO2P15","106480417"
"51285","ENSG00000271237","HMGB1P50","109729125"
"51289","ENSG00000271242","PRELID3BP2","106481667"
"51290","ENSG00000271243","LOC100422418","100422418"
"51293","ENSG00000271249","DIMT1P1","100422385"
"51304","ENSG00000271268","LOC107985049","107985049"
"51306","ENSG00000271270","TMCC1-DT","100507032"
"51307","ENSG00000271271","UGT2A2","574537"
"51314","ENSG00000271286","CYTH1P1","100418871"
"51315","ENSG00000271287","BCRP9","107126287"
"51319","ENSG00000271296","H3P19","115482709"
"51323","ENSG00000271303","SRXN1","140809"
"51325","ENSG00000271306","RAC1P9","100422658"
"51334","ENSG00000271321","CTAGE6","340307"
"51337","ENSG00000271328","B3GNTL1P2","106480419"
"51338","ENSG00000271329","LOC100130714","100130714"
"51342","ENSG00000271334","LINC02104","101926940"
"51345","ENSG00000271337","NDE1P2","106480247"
"51347","ENSG00000271339","LOC100422685","100422685"
"51357","ENSG00000271356","USP21P2","100420428"
"51360","ENSG00000271360","USP6NL-AS1","107984208"
"51363","ENSG00000271364","LOC100420205","100420205"
"51367","ENSG00000271368","LOC100421901","100421901"
"51370","ENSG00000271373","NANOGP3","340217"
"51371","ENSG00000271375","IGKV1ORY-1","439957"
"51374","ENSG00000271379","LOC101929308","101929308"
"51378","ENSG00000271383","NBPF19","101060226"
"51381","ENSG00000271386","SRGNP1","106480246"
"51382","ENSG00000271387","C1orf21-DT","118827814"
"51383","ENSG00000271389","OSBPL9P1","100130821"
"51396","ENSG00000271408","NAPGP1","100288843"
"51398","ENSG00000271410","LOC100419851","100419851"
"51402","ENSG00000271415","RPL23AP90","106480690"
"51404","ENSG00000271419","LOC100421116","100421116"
"51409","ENSG00000271425","NBPF10","100132406"
"51414","ENSG00000271433","PPATP2","100421601"
"51416","ENSG00000271435","TEKT4P3","100873355"
"51421","ENSG00000271447","MMP28","79148"
"51422","ENSG00000271449","CT45A2","728911"
"51428","ENSG00000271459","LOC100422549","100422549"
"51429","ENSG00000271461","CKAP2LP1","100533711"
"51432","ENSG00000271465","SQSTM1P1","106480677"
"51434","ENSG00000271468","LOC100422334","100422334"
"51436","ENSG00000271475","LOC100421842","100421842"
"51438","ENSG00000271480","MTND3P19","107075161"
"51443","ENSG00000271488","RBM11P1","100420213"
"51445","ENSG00000271491","LOC100131557","100131557"
"51446","ENSG00000271492","MEMO1P5","106481668"
"51449","ENSG00000271496","SNRPGP20","106480271"
"51454","ENSG00000271503","CCL5","6352"
"51462","ENSG00000271524","BNIP3P17","100421704"
"51465","ENSG00000271527","LOC100420658","100420658"
"51467","ENSG00000271532","BBIP1P1","105373509"
"51476","ENSG00000271550","BNIP3P11","106480286"
"51477","ENSG00000271551","LOC115308161","115308161"
"51481","ENSG00000271557","YPEL5P2","100132562"
"51485","ENSG00000271563","HIRAP1","100422545"
"51486","ENSG00000271564","LINC02333","103191607"
"51488","ENSG00000271567","PPIAL4E","730262"
"51489","ENSG00000271568","EIF2AP2","100874394"
"51495","ENSG00000271580","GYG2P2","100418892"
"51497","ENSG00000271582","EIF2AP1","100874393"
"51498","ENSG00000271583","LOC100420430","100420430"
"51499","ENSG00000271584","LINC02550","105369490"
"51500","ENSG00000271585","SELENOTP2","100130316"
"51503","ENSG00000271588","LARP7P1","106480287"
"51506","ENSG00000271595","ELOCP35","106480250"
"51508","ENSG00000271597","LOC100421347","100421347"
"51511","ENSG00000271601","LIX1L","128077"
"51512","ENSG00000271602","KRT8P49","643447"
"51513","ENSG00000271605","MILR1","284021"
"51520","ENSG00000271614","ATP2B1-AS1","338758"
"51527","ENSG00000271624","LOC100419058","100419058"
"51529","ENSG00000271626","H3P42","115482704"
"51533","ENSG00000271632","LOC100421684","100421684"
"51534","ENSG00000271635","DBF4P2","100420180"
"51535","ENSG00000271638","BNIP3P19","106480281"
"51536","ENSG00000271639","PPFIA1P1","100422710"
"51537","ENSG00000271642","MARK3P1","100421550"
"51538","ENSG00000271643","PDCD6IP-DT","105377023"
"51541","ENSG00000271647","KRT8P47","644743"
"51546","ENSG00000271655","BNIP3P35","106480284"
"51551","ENSG00000271661","BNIP3P36","106481696"
"51559","ENSG00000271676","LOC339966","339966"
"51561","ENSG00000271679","LSM1P2","106480288"
"51565","ENSG00000271686","TNPO3P1","100131029"
"51566","ENSG00000271687","MTND5P10","643031"
"51569","ENSG00000271696","LOC100420541","100420541"
"51574","ENSG00000271702","LOC100421527","100421527"
"51575","ENSG00000271704","BNIP3P20","100421705"
"51576","ENSG00000271705","RPL17P3","326286"
"51578","ENSG00000271709","LOC124907880","124907880"
"51579","ENSG00000271710","NDUFA8P1","107075207"
"51581","ENSG00000271712","LOC100421611","100421611"
"51586","ENSG00000271723","MROH7-TTC4","100527960"
"51595","ENSG00000271739","RNU1-29P","106480154"
"51608","ENSG00000271765","RN7SKP299","106480925"
"51612","ENSG00000271776","LOC780529","780529"
"51625","ENSG00000271798","SNORA51","677831"
"51630","ENSG00000271814","RN7SKP290","106480480"
"51632","ENSG00000271816","BMS1P4","729096"
"51633","ENSG00000271817","LOC124900922","124900922"
"51634","ENSG00000271818","RN7SKP4","100873848"
"51635","ENSG00000271819","RNU6-94P","106481206"
"51636","ENSG00000271820","LOC285804","285804"
"51638","ENSG00000271824","SMIM32","389332"
"51640","ENSG00000271826","PLS3-AS1","101927352"
"51644","ENSG00000271841","RNU7-10P","100147758"
"51648","ENSG00000271850","LINC02343","105370158"
"51650","ENSG00000271852","SNORD11B","100113392"
"51653","ENSG00000271856","LINC01215","101929623"
"51655","ENSG00000271858","CYB561D2","11068"
"51656","ENSG00000271860","LOC101927314","101927314"
"51663","ENSG00000271880","AGAP11","119385"
"51665","ENSG00000271886","MIR98","407054"
"51667","ENSG00000271889","LOC105374758","105374758"
"51674","ENSG00000271898","MIR4791","100616291"
"51675","ENSG00000271899","MIR4466","100616154"
"51679","ENSG00000271907","SNORA35B","109617004"
"51681","ENSG00000271913","TAGAP-AS1","105378083"
"51687","ENSG00000271922","LOC124906350","124906350"
"51688","ENSG00000271923","RNU6-86P","106479604"
"51689","ENSG00000271924","RNA5SP108","100873378"
"51693","ENSG00000271932","RNU6-85P","106481203"
"51695","ENSG00000271934","OR2AS2P","403236"
"51700","ENSG00000271945","LOC105377862","105377862"
"51703","ENSG00000271952","LINC01954","101929733"
"51711","ENSG00000271968","ADAM6","8755"
"51715","ENSG00000271974","RDM1P4","112577467"
"51721","ENSG00000271982","SNORD58B","26790"
"51725","ENSG00000271986","RN7SL827P","106481762"
"51739","ENSG00000272020","RNU1-30P","106480662"
"51743","ENSG00000272025","LOC124906140","124906140"
"51745","ENSG00000272028","RNU6-87P","106481204"
"51747","ENSG00000272031","ANKRD34A","284615"
"51749","ENSG00000272034","SNORD14A","26822"
"51750","ENSG00000272036","MIR139","406931"
"51755","ENSG00000272047","GTF2H5","404672"
"51760","ENSG00000272055","RNU6-6P","26826"
"51767","ENSG00000272075","RN7SL828P","106481147"
"51772","ENSG00000272080","MIR502","574504"
"51781","ENSG00000272096","RN7SL715P","106479483"
"51782","ENSG00000272097","TMEM14B-DT","118597831"
"51800","ENSG00000272138","LINC01607","101927067"
"51804","ENSG00000272142","LYRM4-AS1","100129461"
"51805","ENSG00000272143","FGF14-AS2","283481"
"51808","ENSG00000272146","ARF4-AS1","106144532"
"51811","ENSG00000272150","NBPF25P","101929780"
"51840","ENSG00000272197","RN7SL803P","106479514"
"51846","ENSG00000272215","LOC124903094","124903094"
"51854","ENSG00000272230","MIR3666","100500896"
"51855","ENSG00000272232","RN7SL726P","106479488"
"51866","ENSG00000272253","RNA5SP386","100873641"
"51870","ENSG00000272259","LINC01749","63930"
"51871","ENSG00000272262","RNU6-89P","106480550"
"51876","ENSG00000272269","NUP153-AS1","105374952"
"51877","ENSG00000272273","IER3-AS1","105379695"
"51878","ENSG00000272274","LINC00551","283483"
"51884","ENSG00000272288","ILRUN-AS1","101929243"
"51886","ENSG00000272296","SNORD96A","619571"
"51891","ENSG00000272311","IFNL4P1","101927833"
"51897","ENSG00000272323","TTC23L-AS1","101929704"
"51899","ENSG00000272325","NUDT3","11165"
"51903","ENSG00000272333","KMT2B","9757"
"51906","ENSG00000272337","RNU6-90P","106481205"
"51909","ENSG00000272342","LINC01115","339822"
"51911","ENSG00000272344","SNORD114-21","767599"
"51917","ENSG00000272359","RNU4-89P","106481200"
"51930","ENSG00000272380","MIR3976","100616244"
"51937","ENSG00000272391","POM121C","100101267"
"51938","ENSG00000272393","RNU6-92P","106479607"
"51939","ENSG00000272395","IFNL4","101180976"
"51942","ENSG00000272398","CD24","100133941"
"51950","ENSG00000272412","RN7SL778P","106479504"
"51951","ENSG00000272414","FAM47E-STBD1","100631383"
"51964","ENSG00000272435","RNA5SP357","100873616"
"51967","ENSG00000272439","RNU6-91P","106479606"
"51971","ENSG00000272445","RNU6-84P","106479603"
"51973","ENSG00000272447","LOC642361","642361"
"51978","ENSG00000272458","MIR432","574451"
"51980","ENSG00000272460","SNORD115-40","100033814"
"51986","ENSG00000272469","RN7SL760P","106481129"
"51989","ENSG00000272474","SNORD113-5","767565"
"51994","ENSG00000272480","OR13Z3P","403230"
"52000","ENSG00000272494","OR1X1P","402236"
"52006","ENSG00000272507","RNU6-88P","106479605"
"52011","ENSG00000272514","CFAP206","154313"
"52019","ENSG00000272533","SNORA28","677811"
"52020","ENSG00000272536","RN7SL840P","106479528"
"52025","ENSG00000272543","MIR4787","100616138"
"52027","ENSG00000272549","LINC02538","401286"
"52033","ENSG00000272559","OR51F3P","390043"
"52039","ENSG00000272568","CPVL-AS2","100506497"
"52040","ENSG00000272569","OR5BL1P","81205"
"52042","ENSG00000272573","MUSTN1","389125"
"52044","ENSG00000272575","LINC02098","105369564"
"52050","ENSG00000272589","ZSWIM8-AS1","100507331"
"52057","ENSG00000272602","ZNF595","152687"
"52061","ENSG00000272610","MAGI1-IT1","151877"
"52064","ENSG00000272620","AFAP1-AS1","84740"
"52073","ENSG00000272636","DOC2B","8447"
"52089","ENSG00000272664","OR51C4P","390041"
"52090","ENSG00000272666","KLHDC7B-DT","105373098"
"52092","ENSG00000272668","LOC107985216","107985216"
"52095","ENSG00000272674","PCDHB16","57717"
"52096","ENSG00000272676","OR5AO1P","403272"
"52097","ENSG00000272677","HNRNPD-DT","101928963"
"52100","ENSG00000272681","FAM223B","286967"
"52102","ENSG00000272685","OR9I3P","81155"
"52103","ENSG00000272686","WASL-DT","116435299"
"52106","ENSG00000272690","LINC02018","107986100"
"52109","ENSG00000272693","LINC03006","441242"
"52111","ENSG00000272695","GAS6-DT","100506394"
"52114","ENSG00000272701","MESTIT1","317751"
"52127","ENSG00000272727","LINC02266","105377466"
"52140","ENSG00000272752","STAG3L5P-PVRIG2P-PILRB","101752399"
"52143","ENSG00000272758","WDR5B-DT","102723582"
"52148","ENSG00000272767","JMJD1C-AS1","84989"
"52168","ENSG00000272804","KRTAP10-7","386675"
"52170","ENSG00000272808","GCAWKR","105369201"
"52186","ENSG00000272837","OR10AE3P","403223"
"52188","ENSG00000272840","LOC105374312","105374312"
"52189","ENSG00000272841","MAP3K4-AS1","117981787"
"52206","ENSG00000272870","SAP30-DT","105377540"
"52211","ENSG00000272882","OR2BH1P","403238"
"52214","ENSG00000272886","DCP1A","55802"
"52222","ENSG00000272899","ATP6V1FNB","100130705"
"52223","ENSG00000272900","OR10Q2P","81345"
"52224","ENSG00000272902","TBC1D8-AS1","100506286"
"52236","ENSG00000272916","NDST2","8509"
"52258","ENSG00000272963","OR7A19P","387853"
"52261","ENSG00000272968","RBAK-RBAKDN","100533952"
"52263","ENSG00000272970","LOC107986163","107986163"
"52274","ENSG00000272987","OR5AL1","79482"
"52282","ENSG00000273002","ARHGEF2-AS2","107985209"
"52283","ENSG00000273003","ARL2-SNX15","100528018"
"52295","ENSG00000273018","FAM106A","80039"
"52296","ENSG00000273024","INTS4P2","644619"
"52300","ENSG00000273032","DGCR5","26220"
"52301","ENSG00000273033","LINC02035","100129550"
"52303","ENSG00000273036","CYP4F33P","107133499"
"52306","ENSG00000273045","C2orf15","150590"
"52307","ENSG00000273046","HOXC5","3222"
"52310","ENSG00000273051","OR51F4P","390044"
"52315","ENSG00000273061","CDC37L1-DT","101929351"
"52325","ENSG00000273079","GRIN2B","2904"
"52329","ENSG00000273085","OR52E1","79296"
"52337","ENSG00000273102","LOC124905013","124905013"
"52343","ENSG00000273111","LYPD4","147719"
"52352","ENSG00000273125","LINC01990","101929607"
"52354","ENSG00000273132","LOC124901427","124901427"
"52356","ENSG00000273136","NBPF26","101060684"
"52363","ENSG00000273145","LOC124905134","124905134"
"52364","ENSG00000273148","LCDR","100270804"
"52374","ENSG00000273167","SPATA13","221178"
"52377","ENSG00000273173","SNURF","8926"
"52400","ENSG00000273213","H3-7","440686"
"52409","ENSG00000273228","OR5BQ1P","81202"
"52414","ENSG00000273238","TMEM271","112441426"
"52432","ENSG00000273265","CNNM3-DT","100506036"
"52438","ENSG00000273274","ZBTB8B","728116"
"52445","ENSG00000273294","C1QTNF3-AMACR","100534612"
"52447","ENSG00000273297","LOC105375519","105375519"
"52455","ENSG00000273311","DGCR11","25786"
"52457","ENSG00000273313","RBAKDN","389458"
"52463","ENSG00000273327","OR6L2P","81356"
"52466","ENSG00000273330","CYP4F36P","100422235"
"52470","ENSG00000273336","OR7M1P","81352"
"52476","ENSG00000273344","PAXIP1-DT","202781"
"52496","ENSG00000273377","OR2Q1P","346524"
"52504","ENSG00000273396","LINC01396","103695434"
"52511","ENSG00000273408","OR5B15P","81215"
"52512","ENSG00000273409","LINC02712","101929497"
"52518","ENSG00000273423","OR13I1P","79538"
"52520","ENSG00000273428","LOC105372990","105372990"
"52523","ENSG00000273434","OR8S21P","403304"
"52554","ENSG00000273499","LOC124900333","124900333"
"52555","ENSG00000273500","MIR6129","102465137"
"52559","ENSG00000273513","TBC1D3K","101060351"
"52560","ENSG00000273513","TBC1D3E","102723859"
"52561","ENSG00000273514","FOXD4L6","653404"
"52563","ENSG00000273516","LOC124904640","124904640"
"52564","ENSG00000273520","SPDYE8","728524"
"52566","ENSG00000273523","LOC101929657","101929657"
"52570","ENSG00000273540","AGBL1","123624"
"52572","ENSG00000273542","H4C12","8362"
"52573","ENSG00000273544","SNORA44","677825"
"52579","ENSG00000273555","MIR6812","102465487"
"52582","ENSG00000273559","CWC25","54883"
"52587","ENSG00000273569","LOC100419716","100419716"
"52592","ENSG00000273580","LOC100419774","100419774"
"52595","ENSG00000273586","OR10G1P","26540"
"52596","ENSG00000273587","SNORA78","677844"
"52598","ENSG00000273590","LOC102723553","102723553"
"52600","ENSG00000273593","MIR7160","102465695"
"52603","ENSG00000273597","LOC100420114","100420114"
"52606","ENSG00000273600","FGFR3P2","100462815"
"52607","ENSG00000273604","EPOP","100170841"
"52608","ENSG00000273606","MIR6776","102465465"
"52610","ENSG00000273610","RN7SL386P","106479364"
"52611","ENSG00000273611","ZNHIT3","9326"
"52613","ENSG00000273613","MIR6511A4","102465684"
"52614","ENSG00000273614","LOC124900474","124900474"
"52619","ENSG00000273627","MIR4726","100616153"
"52621","ENSG00000273629","LOC124904756","124904756"
"52626","ENSG00000273643","PPP1R26P2","100133064"
"52628","ENSG00000273648","MIR8065","102465867"
"52631","ENSG00000273657","MIR6792","102465475"
"52638","ENSG00000273675","LOC100419913","100419913"
"52640","ENSG00000273679","LOC441711","441711"
"52645","ENSG00000273692","LONRF2P5","115830330"
"52647","ENSG00000273694","LOC124904641","124904641"
"52648","ENSG00000273696","CT45A7","101060211"
"52649","ENSG00000273698","MRPL57P1","126581"
"52650","ENSG00000273700","MIR6760","102465455"
"52653","ENSG00000273703","H2BC14","8342"
"52655","ENSG00000273706","LHX1","3975"
"52656","ENSG00000273709","LOC124904136","124904136"
"52661","ENSG00000273717","RN7SL343P","106481018"
"52665","ENSG00000273723","SUGT1-DT","116435302"
"52668","ENSG00000273727","LOC124904631","124904631"
"52675","ENSG00000273742","MIR6075","102466103"
"52677","ENSG00000273745","MIR6870","102465525"
"52678","ENSG00000273746","LOC100499471","100499471"
"52680","ENSG00000273749","CYFIP1","23191"
"52682","ENSG00000273756","GOLGA6L26","102723623"
"52683","ENSG00000273758","MIR6790","102465473"
"52686","ENSG00000273762","VN1R76P","100312821"
