"","GSM155919-00","GSM155926-00","GSM155927-00","GSM155928-00","GSM155947-00","GSM155948-00","GSM155961-00","GSM155964-00","GSM155988-00","GSM155989-00","GSM155920-01","GSM155921-01","GSM155922-01","GSM155923-01","GSM155931-01","GSM155965-01","GSM155966-01","GSM155967-01","GSM155968-01","GSM155969-01","GSM155924-02","GSM155925-02","GSM155971-02","GSM155972-02","GSM155973-02","GSM155974-02","GSM155976-02","GSM155978-02","GSM155979-02","GSM155980-02","GSM155929-03","GSM155930-03","GSM155970-03","GSM155975-03","GSM155977-03","GSM155981-03","GSM155982-03","GSM155932-04","GSM155933-04","GSM155934-04","GSM155935-04","GSM155983-04","GSM155987-04","GSM155991-04","GSM155993-04","GSM155937-05","GSM155939-05","GSM155945-05","GSM155946-05","GSM155955-05","GSM155958-05","GSM155959-05","GSM155960-05","GSM155986-05","GSM155992-05","GSM155938-06","GSM155940-06","GSM155941-06","GSM155942-06","GSM155963-06","GSM155985-06","GSM155990-06","GSM155936-07","GSM155943-07","GSM155944-07","GSM155949-07","GSM155950-07","GSM155953-07","GSM155954-07","GSM155956-07","GSM155957-07","GSM155962-07"
"ACLY",7.90242772999859,7.34202306524342,7.55623656997281,7.5132080271656,7.81863659804921,8.11114785690165,8.40446170065697,9.16301754133925,9.01451586133141,8.63572125186579,8.21023147560659,9.10851816612645,8.79571946763351,8.93580615212889,8.73132617155816,9.03361469682545,8.58080114689653,8.32830781264672,8.41726707767444,9.17202122159697,8.62883720192739,8.67822876175386,8.68305686839945,8.67683222188735,8.47886679969629,8.80513398574163,8.82776384630358,8.79953300975364,8.88843592452701,8.80034271209612,8.22809120406436,8.3675641315644,8.56086304635268,8.83547536999276,8.60112078073039,8.87777756699564,8.49616084018875,8.28854339840899,8.70588345734459,8.85520300127028,8.77657358548123,9.35702646083489,9.35047705487617,9.7088267302832,9.143994384538,9.3032464548464,9.18075806390125,9.7900460461649,8.62479861119382,9.60151197494738,9.08935530167189,8.93228064981551,9.44959754476428,9.5837647594735,9.79130028902022,9.32832053415246,7.93528186968158,9.41575427848962,9.62625156151889,9.95367006590546,9.48545250103308,9.55223944152582,10.1545243418586,10.1102431051508,8.75078148449674,9.01097801493307,9.54106841477331,10.1474862289786,10.7003907483466,9.84087625292169,10.1306937463496,9.83311888343754
"ACOT4",7.33011181448734,7.31185514425723,6.87072439263338,7.34296266724069,7.64110178317675,8.06242824961943,8.16823920444076,7.14376281337306,8.04827716335858,8.09708333506635,7.31205557168214,6.6145796599555,7.16350807405561,7.77551364680243,6.72249655143014,7.19915460270712,6.99261896592081,6.98326426839547,7.3220810429254,7.46453918883318,7.93979270493811,7.18576473532461,8.07101455600009,7.57597386702335,7.23869062484335,7.25264410702462,7.4785920563571,7.41270416774171,7.61944268758289,7.77615564337828,7.37378457345934,7.67593960782833,7.28171736245919,7.35723701139971,7.36303533591745,7.53010750239279,7.33602063641728,7.88793949510668,7.58537137407097,8.61801724701071,7.44343175473298,7.10444445831066,8.11853030338669,7.64238327329649,7.11437336021312,7.59906303168386,7.29051681980205,7.51485801610487,8.05710288089013,7.11666781996295,8.51385605771764,7.86799164590429,7.63578483420256,7.14395317268579,7.10943935847625,7.72582382785094,7.22898728391866,8.61746188579678,5.87094990877522,7.66528446569562,6.93907889663653,6.59052292890486,6.36643274348867,6.55036081276579,7.29831419941302,7.26641882165328,6.37354694722859,6.2361662929459,5.96110458572454,6.41830900774253,6.02441287129109,6.2708236736353
"ACSL1",12.2044554203826,12.1701204147434,12.1263263697894,12.2518226374728,11.8436617380148,12.3149435609195,11.6399792018817,12.4522772792532,12.2060057029605,11.4756315800874,11.8900494933365,11.9767031015023,11.5200280908454,12.1379116433451,11.6479962652327,12.2761536377407,11.7832837434077,12.0412400785446,11.846537137232,12.038154607474,12.4337435016591,12.5486319161096,12.0299442962466,11.9772304460809,12.2414399964394,12.0056915429109,11.8534513047571,12.1321970389082,11.9435683568055,11.685274383085,12.2166552198818,12.4395448749472,12.3676204809336,12.0147475179582,12.1612699330789,11.8895526300265,12.2699994665049,11.9316449554826,12.1825055516783,12.1937897573287,12.0550659672927,11.5598606672335,11.9466211843556,11.9482156833291,10.5581260404478,11.3155840667309,11.3957385387021,10.716080051886,10.6848446099652,11.0863180749158,10.9870617350798,10.7572923065365,10.943684695376,11.6850941667064,10.6052488708746,11.0095048627648,10.2301215730065,11.3045358584785,10.4029880814893,11.4735861271296,12.0936880805735,11.0910566931376,8.51890997041733,11.3752031999341,10.4911090449505,11.1896545540554,10.6848574729114,10.3255500403533,9.52439548039083,10.6063582888755,9.92220408864586,10.539632906282
"ACSM3",8.90859203609104,8.891956912422,9.15769174540459,9.74804903770188,9.08470885770565,9.35890295908088,8.64533594485757,9.51786819289953,8.16541161949238,8.13655208360009,7.62983443912781,7.4987068345331,6.68122508687708,7.20598084083849,7.4862200570472,7.83818913867477,7.65117174913987,7.60227611857754,8.65344635847326,8.40431749661123,7.18797899428678,8.62347019183712,6.97218485350865,7.44693120695759,8.31709489349222,8.2153705339164,6.7011333286016,8.40343949909584,8.50466556986655,6.29212369165685,7.2599579007205,7.90108995155645,8.34569381047311,8.20286059519824,8.11328242650001,8.38868377962209,8.58000095443776,6.11604808838432,6.15700593914729,5.66713858262412,9.19206904897964,5.86432235349391,5.92993148116418,6.62574674907639,6.35246021591868,6.9434777691431,7.04338990019659,7.17880478342869,7.39256101942504,8.6955618894539,8.37822622804273,6.39777498725957,6.62316466934508,5.88345393233408,5.78312943159549,5.67415433137686,7.99049618662017,3.72190210779699,7.3033378324402,6.90373369193415,6.3810042672966,5.85251607884329,6.27923617874457,6.716534920675,7.55152395982894,7.43061606862663,4.72029978023459,5.37089218380654,7.27105225683322,4.31696191176967,5.95776639792667,5.90303393210437
"ACTB",13.1536376795184,12.8819897808782,12.7842068464705,12.995886956479,12.6617760636068,13.0582995407378,12.5532834017624,12.7823281347882,13.1094380487311,13.0554845180921,13.2317498392505,13.136526544038,13.0616250899908,13.11310496058,13.1223205064636,13.1217329946794,12.8182767633943,12.9649052739408,12.8318779358544,13.1005622901803,12.9707513744021,12.6170134939643,12.9485948860364,13.2049331004246,13.0125425750805,13.1448287029086,13.0456472828582,13.11310496058,13.2095351888103,13.2789330349404,12.7094954477678,12.7105772578921,13.0700798495627,13.1501773974478,13.0570108676355,13.1996954791986,13.153927342318,13.0238896274328,13.2368181672979,12.9166763784166,12.9702788035974,13.6984818463289,13.6383368843377,13.5301531157375,13.5998683488517,13.3000842748646,13.284446765442,13.3054892898527,13.1073091030764,12.5077466467325,13.2480017360255,13.290808333156,12.9985773153253,13.3053457822598,13.357199253891,13.1928050444282,13.0189946017108,13.1226556864676,12.9187603421762,12.8959123373526,13.2072735843595,13.5607908268354,13.441011520631,13.2189939480869,13.3907226174291,13.035441949136,13.3607996090089,13.5027153863443,13.1204694051032,13.1528326625922,13.0783218762857,13.1622354771933
"ACTG1",12.2962052832617,12.7791247993207,12.4313031395384,12.5359988588989,12.3635062690711,12.3393974267077,12.6104521737488,12.3209232367941,12.8305100745312,12.6388462392912,12.5791871781944,12.8516597823221,12.5495795561073,12.8028211074973,12.8467801595205,12.9276716114411,12.6679547625845,12.4652341411324,12.4168309003388,12.6513783737157,12.5236816553207,12.3391930263155,12.6473169525131,12.6892739102198,12.4612487839632,12.3577597851881,12.7945743152649,12.5776595487427,12.5375722165297,12.8475474583269,12.3965405723676,12.2852795433292,12.0197759466848,12.3930611603207,12.6728557040448,12.522272997613,12.4641503740467,12.531032584722,12.8663808042306,12.0792778319855,11.9486954173965,12.8569005188373,12.4962748413005,12.5700634837253,12.88373011115,12.3144815448849,12.5655578399441,12.0910522601838,12.4680109215105,11.5917825785424,12.4846554423861,12.6219147644393,13.0071600267629,12.9536066776716,12.9583852256102,12.5219543306313,12.036543165229,12.5710748808425,12.6287041070015,13.0770297628925,12.5099343541304,12.6242291276503,13.375723410467,12.8588389217897,12.9280603402828,12.2641764049315,12.6791757585554,12.8134444691915,13.0048652143364,12.9081467708249,12.7676329968352,12.4174290063665
"ACTG2",5.99311075857334,5.8902286336465,6.08371515370202,5.6914292776497,5.33727455129276,5.94151531156051,5.28116943596046,5.58428399474877,6.05758702769569,5.6391447357493,6.34842208864472,6.07412181998827,5.97067394229209,5.56796256218455,5.60148791685113,5.93493571511235,7.01618578200486,5.9934399506751,5.17298278612721,5.68991738706334,5.31839287649667,5.62835464895545,5.29008553010631,5.68147228585688,5.61695534385484,5.6230547194525,5.79663532990885,5.34891844695971,5.15379178369279,5.83050950650579,5.51333190201468,5.75403547005422,5.52784619950881,5.73724981247211,5.72188085031337,5.50818837279763,5.72067507968266,5.66006107823287,5.69037156233046,6.01112965201687,4.99189822421558,5.46605107801892,5.3915353985883,5.75566264815752,5.02876925636666,6.4819845803146,6.51604929997873,5.55351644974665,5.35646399624864,5.18237488571158,6.73011095941737,5.96242483439715,5.5565429205246,5.33924177511278,6.83256333602434,6.24950782232377,6.46911745757862,5.4702732771268,6.00202678537807,5.37719006578664,5.68417167058408,6.22651822349796,7.80589225921532,6.53183173724458,6.93674804205793,5.91463530248095,8.27049994145837,6.0914100354503,5.89868435972947,6.47219853571091,7.98439482026454,7.58275214696729
"ACTL6A",6.47863122965906,6.47992476152478,6.4406808448995,6.32719857490924,7.35738380417924,6.84060660673208,7.9399816075358,6.25156176533067,7.51068815577571,6.98374023505086,6.16436859756329,6.88439869319784,6.90749585604439,6.98698037210085,7.07488807218049,6.95673737930935,6.56401820533265,5.88357324518205,6.50973485064007,6.66871025481257,6.54491038316872,6.12447628214506,6.53587693020882,6.60097195125804,6.43857800979751,6.9729605126625,6.63743032380206,6.45256892484108,6.42204622132021,7.05048518722697,6.14699813756849,6.15184168013729,6.79855864399334,6.82071499388643,6.20550404111838,6.40503554271993,6.47778149560077,6.67982245418363,6.78198881550715,7.11818041202602,6.33858021635818,6.91706323299942,7.07858427641325,6.97933079627926,6.71007357264672,6.63943213920357,6.85055505214468,7.0704860115025,7.18744251669879,7.3396284786972,6.58032265050921,7.19788042626445,9.41399280462244,8.04204708513868,7.1022873632396,6.69083643862894,7.47098428240343,7.14614896550185,7.04067874069941,7.46602319355574,7.65134085100553,7.55391989501595,9.36324784583023,7.75050470968491,6.98353891164232,7.33644270385902,7.76818459095121,7.49773490815123,7.52369005646131,7.16059581014149,8.21828669708792,8.18749348900187
"ACTL6B",5.1788631549945,5.82615302249221,6.04734395948547,5.49598638005046,5.33439857543308,5.61494523596677,5.77662044402788,5.6527129285644,5.58495446415825,5.73533073656499,5.4703427453993,5.50191042218976,5.42783584447025,5.53065162549287,5.39933398570759,5.47543880988278,5.54021223933909,5.97239277091098,5.81515337133414,5.60538306566606,5.60790202335086,5.47140900286394,5.35861599037363,5.32625887899402,5.82104918541894,5.6590664936361,5.56264520016877,5.43529777490849,5.4303753853369,5.23933494457232,5.6377311986659,6.20593281978385,5.79680361204189,5.58904639975512,5.59250943875997,5.42380925779009,5.51692472979235,6.09894004827677,5.81723714180654,5.34647834880508,5.4582028232771,5.12547387926147,5.40888383298714,5.51991313453428,5.58680363557352,5.5321196561926,5.14872306987623,5.51692472979235,5.4157742582189,5.51692472979235,5.75663797216323,5.6806220446033,5.43936902625614,5.10166151158053,5.09996121297853,5.60904074764212,5.39722656597455,5.26336351498924,5.34691322647475,5.7784205478495,5.20309455852918,5.55993364321226,5.37215099302219,5.5474348387874,5.35151856972918,5.32848269602689,5.49552067650566,5.78774374897672,5.44764157928911,5.38767245461661,5.36450349413718,5.51692472979235
"ACTR3C",7.01112507527835,7.27108730017637,7.32184570890577,7.86790954159074,7.55839372916339,7.33528520052017,8.36105074774036,6.42870981491792,8.67112187268582,8.7972428026547,6.82568323287244,6.26463653708842,6.03615145552583,6.88279324114586,6.37398468778868,6.87348191065905,6.74887018459152,7.0461730558962,7.38301197277394,6.81197956922967,7.32097054151616,6.96275180006464,6.9378236157274,6.93645665928655,7.4032241328639,7.60987563889072,6.40300285271816,6.80362595379402,7.14610052272384,7.46110162272312,6.63388311724568,7.02499563697403,6.21606706235231,7.75107183096421,7.57170863548598,7.15290781171076,7.08175571326166,5.63250263774937,7.27184019812554,7.10927878029575,7.18265879154522,5.93160373046171,7.2401979493101,6.72051923222412,6.4650544918793,7.05728284248646,6.58358298029544,6.57224872761354,5.95608564948124,6.95478028759854,6.67455958500801,6.2616950405769,5.15210928184131,5.78861097159195,5.5449898056776,5.18941338292676,6.78754573447946,5.83741942308552,6.25821274633891,6.46157256229557,5.83889456311719,6.02462656111009,5.61250388519068,7.22468266315265,5.15377910181924,6.15223206017188,5.11580289211888,6.21905447441907,6.52573830411273,7.59485226161225,6.18450721354815,7.20200608539329
"ACTR6",6.89978610377795,7.05054737283748,7.2052753804113,7.16184104391967,8.5871727441542,7.21573294216078,7.84302433071785,6.83367756870107,7.30335153964753,7.11270951335493,7.4084977945244,7.23879815146002,7.78240379186848,7.46813959266127,7.26184021938583,7.34077559271499,7.58199562645814,7.01746950886331,6.89996907793369,7.45334978095906,7.3921803736788,7.01308229221439,7.196784675889,7.1225781310673,7.15260504930457,7.44276532443906,7.3329841256928,7.16895917278833,7.12240712274722,7.26621319295001,6.56644642345624,7.26127768105711,7.12036363105231,7.5113789797921,6.9114692736114,7.10602285108819,7.15026804127006,6.96639252695965,7.17063478683378,7.65275387444223,7.14598057359513,6.16223486286319,7.25097358556615,6.98133003171589,6.90092812800768,7.84072735398695,7.71899783289966,7.82671647543234,8.40882023393733,9.06744086570869,7.10264357098319,6.97013723166877,7.28062414308523,8.07714591139013,7.37796565578241,7.22898728391866,7.86874558859544,7.85436162159465,7.35130778635471,7.7689120088821,7.69165775468044,7.01770733581564,8.64117065661741,8.24759217354343,7.85934899830073,7.87183159421676,7.73051103741303,7.95827525315991,7.49784486014022,8.12434983263421,7.9449618839615,8.37682881315448
"ACYP1",5.16237118031877,4.53952496900818,4.6703206032145,4.51365532128091,5.40993907761132,5.37584082305143,5.44597922695314,4.68008744512724,5.18396479115941,4.83680180236037,5.50572958441977,5.25439886407113,5.7795298469836,5.60811746171136,5.8317410879822,5.25660648872459,5.0637428549579,5.21841327863555,5.38716321485074,5.33650972367014,5.28149090634077,5.92647636723676,5.48317672630333,5.13562437823548,5.29706799896467,5.03907658699303,5.35702907553882,5.37410792090634,5.59672608788637,5.42774324408621,4.95893836109191,4.60577257092732,5.0918478589498,5.14184366095123,5.26520458475817,5.60272096493912,5.35518517593319,4.74358551732471,4.83296154861665,5.44734053256202,5.27305344876526,5.52917024603547,5.03114967600102,5.02163100858611,5.48227931662447,5.71642515459226,5.70975398965867,5.82006176225531,6.09860081633422,5.79115189940908,6.46505831277342,5.44404780793888,5.38633009822093,5.64396271647218,5.37673342322549,6.02655076407246,6.21975588461661,5.76486659791707,6.01754930633665,5.80080086603816,5.22300488644693,5.39288487160079,6.38201694736975,5.40993907761132,5.98745483551858,5.40993907761132,5.54869877383963,5.44283630358351,5.57728453612587,5.14662386456942,5.46312790880331,6.22669413597679
"ACYP2",7.65382568070008,7.55453384219861,7.45679149433638,7.78834998446049,8.50933382908896,7.74601742213539,7.67776908389184,7.63579292453054,8.25292805017614,8.11965449073451,7.48781943714493,7.21591954189309,7.75112429850852,7.81769450026497,7.06859311178039,7.91990659953123,7.70682251085936,7.94011865321493,7.7797560034652,7.84099974701812,7.6689848934442,7.91272866122932,7.89361485896116,7.60195014061284,8.21917629984426,7.81378034890281,7.80753241264843,7.60312180720615,7.76872782914405,7.68977304459329,7.36507597480079,7.88104334096274,8.03532065620323,7.82695670133433,7.61920269507388,7.80945530421861,7.61528040571075,7.7968507568904,7.4958426388565,7.38911815916537,8.0978005529982,6.77360358107918,7.24158973330885,7.42051432338976,6.80956947603272,7.868084548801,7.57100067918481,7.60554493443107,7.70690030468684,8.2299272848789,7.85894226021585,8.02199594552166,7.15361295666439,6.53708894571621,6.08473122226739,7.43193085178426,7.77683346613432,7.86941265522476,7.26543247548903,6.38703400504613,6.42366936450046,6.30788056443551,5.23881043658992,5.62175100042943,7.87821026850817,7.96601244835887,7.23720569612037,5.00913298064328,5.35680191335491,5.49365774237093,6.95715269687235,5.90071494497173
"ADAM9",7.19756043455414,7.83489673316582,7.46967438970041,7.19476988103683,8.0307348252911,7.3094549656059,8.67932774334967,7.40285132400186,8.76166418037592,8.46832887633295,7.62354644376408,8.71729810231833,8.73805244377569,8.11570711143769,8.40652680629857,9.31481870830436,8.23780493872044,7.85043406133182,7.60087340749648,8.24685413618838,7.20024287351201,7.33701173120041,7.83327913082209,8.30530931477664,8.0302488689265,8.24627076386364,7.98551673453673,7.74812854159352,8.10558983100821,8.18660762432825,7.71358513251358,7.23850472631117,7.83641792909229,8.31935635900086,7.72230164568198,8.10027267601549,7.78745604546393,7.11979839770296,7.55086996023864,8.64544865495402,7.21738616141128,6.72096366256819,7.10225859134024,7.84036795508089,7.25213742012118,8.53042038510942,9.05691340497783,7.79055419722054,8.69405961942324,8.19847684475907,7.55473553274622,7.55595055827494,7.36618490323769,7.17390225455006,7.44818392546117,8.02748268124967,9.05599919524388,7.92175330894668,9.64553335821031,8.19691967095674,7.33953112043191,7.13385320213009,11.2291160444064,11.3898340390324,8.7702599020049,9.2281390118772,10.0872883621885,8.80099140354375,9.01329307253147,9.15796325359261,9.43897156535138,8.34644368738519
